manifest,leg,trailer,reefer_unit,trip_start,trip_end,route,origin,destination,leg_miles,total_miles,service_type,temperature,season,month,day_of_week,trip_duration_days,is_slxi,is_thermoking,is_carrier,reefer_model,reefer_year,pm_policy_days,reefer_age_at_trip,container_age_at_trip,reefer_install_days_at_trip,days_since_last_pm,is_pm_overdue,days_pm_overdue,pm_on_time_count,pm_late_count,pm_total_intervals,pm_compliance_ratio,pm_gap_mean,pm_gap_std,pm_gap_cv,pm_gap_max,pm_gap_min,days_since_major_service,has_had_major_service,days_since_starter_replacement,has_had_starter_replacement,days_since_alternator_replacement,has_had_alternator_replacement,days_since_battery_replacement,has_had_battery_replacement,days_since_fuel_polishing,has_had_fuel_polishing,repair_cum_cost,repair_cum_count,nonpm_cum_cost,nonpm_cum_count,repair_cost_30d,repair_count_30d,nonpm_cost_30d,nonpm_count_30d,repair_cost_90d,repair_count_90d,nonpm_cost_90d,nonpm_count_90d,repair_cost_180d,repair_count_180d,nonpm_cost_180d,nonpm_count_180d,repair_cost_365d,repair_count_365d,nonpm_cost_365d,nonpm_count_365d,repair_acceleration,repeat_repairs_90d,max_repeat_count_90d,genrep_to_pm_ratio,days_since_any_shop_visit,unique_repair_reasons_90d,unique_shops_365d,unique_compcodes_cum,unique_compcodes_365d,unique_shops,has_dor,has_dor_90d,has_accident,has_warranty,compressor_cum,compressor_90d,compressor_365d,electrical_charging_cum,electrical_charging_90d,electrical_charging_365d,fuel_system_cum,fuel_system_90d,fuel_system_365d,condenser_cum,condenser_90d,condenser_365d,engine_cum,engine_90d,engine_365d,evaporator_cum,evaporator_90d,evaporator_365d,refrigerant_lines_cum,refrigerant_lines_90d,refrigerant_lines_365d,coolant_cum,coolant_90d,coolant_365d,sheet_metal_cum,sheet_metal_90d,sheet_metal_365d,throttle_cum,throttle_90d,throttle_365d,starter_cranking_cum,starter_cranking_90d,starter_cranking_365d,drier_cum,drier_90d,drier_365d,diagnosis_cum,diagnosis_90d,diagnosis_365d,chute_bulkhead_cum,chute_bulkhead_90d,chute_bulkhead_365d,data_logger_cum,data_logger_90d,data_logger_365d,unit_retrieval_cum,unit_retrieval_90d,unit_retrieval_365d,thermostat_cum,thermostat_90d,thermostat_365d,expansion_valve_cum,expansion_valve_90d,expansion_valve_365d,exhaust_egr_cum,exhaust_egr_90d,exhaust_egr_365d,defrost_cum,defrost_90d,defrost_365d,control_panel_cum,control_panel_90d,control_panel_365d,remote_status_light_cum,remote_status_light_90d,remote_status_light_365d,has_dor_14d,has_electrical_14d,has_starter_14d,days_since_last_repair,diag_no_fix_14d,n_repair_groups_14d,has_repeat_repair_30d,repair_cost_14d,telem_shutdowns_total,telem_alarms_total,telem_low_fuel_total,telem_restarts_total,telem_not_reporting_total,telem_events_total,telem_shutdowns_90d,telem_alarms_90d,telem_low_fuel_90d,telem_events_90d,telem_shutdowns_180d,telem_alarms_180d,telem_low_fuel_180d,telem_events_180d,days_since_last_telem_shutdown,days_since_last_alarm,days_since_last_low_fuel,days_since_last_telem_event,last_battery_voltage,min_battery_voltage_90d,battery_below_12v,last_fuel_pct,alarm_red_total,alarm_yellow_total,alarm_green_total,alarm_red_90d,alarm_yellow_90d,alarm_severity_score,alarm_severity_score_90d,engine_hours_at_trip,engine_hours_per_day,engine_hours_since_last_pm,container_repair_cum_count,container_repair_cum_cost,container_repair_count_90d,container_repair_cost_90d,container_repair_count_365d,container_repair_cost_365d,days_since_last_container_repair,fuel_fills_total,fuel_fills_30d,fuel_fills_90d,fuel_avg_liters_per_fill,days_since_last_fuel_fill,fuel_avg_liters_90d,origin_temp,dest_temp,transit_temp_swing,transit_min_temp,transit_max_temp,origin_dest_temp_diff,extreme_cold_flag,danger_zone_flag,heating_mode,last_mode_continuous,last_mode_cycle_sentry,continuous_mode_ratio,shutdown
2135345,13969681,673699,AST-1345,2025-01-01 03:22:00.000,2025-01-04 03:38:00.000,Hub-East -> Hub-North,Hub-East,Hub-North,2116.0,2116,FRSH,34.0,Winter,1,2,3.011111111111111,0,1,0,MDL-600,2015.0,90,10.0,10.0,1771,271.0,1.0,181.0,,,,,,,,,,125.0,1,271.0,1,,0,,0,125.0,1,4670.38,6,3429.61,4,0.0,0,0.0,0,0.0,0,0.0,0,4108.05,5,3429.61,4,4670.38,6,3429.61,4,0.0,0,0,2.0,98.0,0,3,8,8,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,25643.0,6.988034188034188,1724.0,4,478.12,0,0.0,4,478.12,125.0,7,0,1,158.9757142857143,42.72847222222222,54.29,35.5,-2.0,64.7,-26.0,38.7,37.5,1,0,0.0,,,,0
2135352,13968988,530575,AST-1104,2025-01-01 03:22:00.000,2025-01-06 02:35:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRZ,-20.0,Winter,1,2,4.967361111111111,0,1,0,C600,2015.0,90,10.0,10.0,3457,,,,,,,,,,,,,,0,,0,,0,,0,306.0,1,837.35,4,763.85,3,98.0,1,98.0,1,98.0,1,98.0,1,98.0,1,98.0,1,837.35,4,763.85,3,1.0,0,1,3.0,18.0,1,3,5,5,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17392.0,5.551048951048951,,4,684.73,1,32.5,4,684.73,13.0,7,2,4,111.26285714285711,0.7416666666666667,91.4,35.5,43.4,64.3,-18.4,45.9,7.899999999999999,1,0,0.0,,,,0
2135079,13967143,693084,AST-1561,2025-01-01 03:22:00.000,2025-01-06 02:35:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRZ,-20.0,Winter,1,2,4.967361111111111,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1771,64.0,0.0,0.0,0.0,1.0,1.0,0.0,248.0,0.0,0.0,248.0,248.0,257.0,1,,0,,0,,0,257.0,1,9376.17,7,9376.17,7,0.0,0,0.0,0,681.77,2,681.77,2,681.77,2,681.77,2,9376.17,7,9376.17,7,2.0,1,2,7.0,61.0,1,4,16,16,4,1,0,0,0,3,0,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,16457.0,5.158558558558559,103.0,10,910.34,1,32.5,10,910.34,73.0,9,0,0,152.44222222222223,151.75208333333333,,35.5,43.4,64.3,-18.4,45.9,7.899999999999999,1,0,0.0,,,,1
2134171,13968905,673808,AST-1426,2025-01-01 03:22:00.000,2025-01-06 02:35:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRZ,-10.0,Winter,1,2,4.967361111111111,0,1,0,MDL-600,2016.0,90,9.0,9.0,1771,250.0,1.0,160.0,,,,,,,,,,,0,,0,,0,,0,,0,1715.13,3,1436.24,2,0.0,0,0.0,0,1436.24,2,1436.24,2,1436.24,2,1436.24,2,1715.13,3,1436.24,2,2.0,1,2,2.0,71.0,1,3,3,3,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,20138.0,6.9593613933236576,1512.0,2,65.0,1,32.5,2,65.0,22.0,7,0,0,76.83,124.70486111111111,,35.5,43.4,64.3,-18.4,45.9,7.899999999999999,1,0,0.0,,,,0
2135510,13969631,693097,AST-1572,2025-01-01 03:22:00.000,2025-01-06 02:35:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRZ,-20.0,Winter,1,2,4.967361111111111,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1770,77.0,0.0,0.0,1.0,1.0,2.0,0.5,135.0,16.0,0.1185185185185185,151.0,119.0,,0,,0,,0,,0,229.0,1,3319.9300000000003,10,3043.57,9,0.0,0,0.0,0,486.27,1,486.27,1,616.61,2,616.61,2,3319.9300000000003,10,3043.57,9,1.0,0,1,9.0,77.0,1,6,11,11,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,14426.0,5.133704735376044,331.0,6,337.21,1,32.5,6,337.21,39.0,14,1,4,95.15642857142858,0.7263888888888889,97.925,35.5,43.4,64.3,-18.4,45.9,7.899999999999999,1,0,0.0,,,,0
2134689,13965383,535000,AST-1176,2025-01-01 03:52:00.000,2025-01-05 10:30:14.340,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Winter,1,2,4.276554861111111,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,2357,44.0,0.0,0.0,2.0,0.0,2.0,1.0,102.5,4.5,0.0439024390243902,107.0,98.0,152.0,1,,0,,0,,0,152.0,1,5956.21,7,5614.38,6,0.0,0,0.0,0,855.21,2,855.21,2,4562.84,5,4562.84,5,5956.21,7,5614.38,6,0.6666666666666666,1,2,6.0,35.0,1,4,13,13,4,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,2,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,13078.0,4.445833333333334,213.0,7,780.83,3,151.24,7,780.83,1.0,10,2,3,136.505,3.7215277777777778,163.42999999999998,8.1,24.9,54.1,-26.0,28.1,16.799999999999997,1,1,0.0,,,,0
2135304,13968776,693158,AST-1629,2025-01-01 03:52:00.000,2025-01-06 17:59:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,,,Winter,1,2,5.5881944444444445,0,0,0,nan,,90,,7.0,1161,83.0,0.0,0.0,0.0,1.0,1.0,0.0,187.0,0.0,0.0,187.0,187.0,27.0,1,,0,,0,,0,,0,3615.75,4,3615.75,4,701.46,1,701.46,1,1991.38,3,1991.38,3,1991.38,3,1991.38,3,3615.75,4,3615.75,4,3.0,1,3,4.0,27.0,1,2,12,12,2,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,30789.0,6.240121580547113,516.0,7,750.62,1,22.54,7,750.62,3.0,8,0,0,196.34,155.62291666666667,,8.1,18.3,51.1,-26.0,25.1,10.2,1,1,,,,,0
2133943,13968557,535047,AST-1201,2025-01-01 03:52:00.000,2025-01-06 17:59:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRSH,30.0,Winter,1,2,5.5881944444444445,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,2345,69.0,0.0,0.0,0.0,2.0,2.0,0.0,142.0,21.0,0.1478873239436619,163.0,121.0,166.0,1,215.0,1,,0,,0,82.0,1,6239.57,9,5712.33,7,107.8,1,107.8,1,653.66,3,315.56,2,2354.39,6,2016.29,5,6239.57,9,5712.33,7,1.0,1,2,3.5,4.0,1,5,12,12,5,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,1,0,107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,12174.0,5.829436038514443,289.0,8,532.94,5,335.64,8,532.94,3.0,18,2,3,86.22277777777778,10.74375,97.02333333333333,8.1,18.3,51.1,-26.0,25.1,10.2,1,1,1.0,,,,1
2133962,13961924,530527,AST-1012,2025-01-01 03:52:00.000,2025-01-05 10:29:22.977,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Winter,1,2,4.2759603819444445,0,1,0,MDL-230,2013.0,90,12.0,11.0,3665,128.0,1.0,38.0,0.0,1.0,1.0,0.0,128.0,0.0,0.0,128.0,128.0,,0,,0,,0,,0,33.0,1,1360.27,5,955.79,4,0.0,0,0.0,0,437.24,2,437.24,2,890.72,4,486.24,3,1360.27,5,955.79,4,1.0,1,2,4.0,33.0,1,3,7,7,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,18874.0,4.263473053892215,438.0,6,912.7,0,0.0,6,912.7,147.0,8,0,2,222.34,68.74305555555556,136.305,8.1,24.9,54.1,-26.0,28.1,16.799999999999997,1,1,0.0,,,,0
2135004,13966764,673810,AST-1428,2025-01-01 03:52:00.000,2025-01-07 22:53:57.253,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRSH,37.0,Winter,1,2,6.793023761574075,0,1,0,MDL-600,2016.0,90,9.0,9.0,1771,85.0,0.0,0.0,0.0,2.0,2.0,0.0,133.5,25.5,0.1910112359550561,159.0,108.0,,0,194.0,1,,0,,0,,0,1097.96,3,674.49,1,0.0,0,0.0,0,221.52,1,0.0,0,221.52,1,0.0,0,1097.96,3,674.49,1,1.0,0,0,0.5,85.0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,20089.161111110578,13.52,,0.0,100.0,0,0,0,0,0,0,0,22280.0,5.918825561312608,647.0,2,740.56,0,0.0,2,740.56,132.0,10,7,9,95.67,1.957638888888889,94.31666666666666,8.1,16.6,51.1,-26.0,25.1,8.500000000000002,1,1,1.0,0.0,0.0,,0
2133605,13961972,693181,AST-1640,2025-01-01 03:52:00.000,2025-01-07 09:01:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRZ,-10.0,Winter,1,2,6.214583333333334,0,1,0,MDL-600,2016.0,90,9.0,7.0,1770,89.0,0.0,0.0,,,,,,,,,,209.0,1,89.0,1,,0,,0,89.0,1,2196.44,6,824.61,3,0.0,0,0.0,0,424.24,1,0.0,0,424.24,1,0.0,0,2196.44,6,824.61,3,1.0,0,0,1.0,89.0,0,3,9,9,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,18620.0,6.381924198250728,456.0,4,157.95,1,60.45,4,157.95,57.0,14,1,4,97.13785714285711,3.7263888888888888,50.102500000000006,8.1,16.6,54.1,-26.0,28.1,8.500000000000002,1,1,0.0,,,,0
2133984,13962140,535057,AST-1248,2025-01-01 03:52:00.000,2025-01-05 10:31:10.930,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Winter,1,2,4.277209837962963,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,2345,98.0,0.0,0.0,1.0,1.0,2.0,0.5,116.0,12.0,0.1034482758620689,128.0,104.0,53.0,1,,0,,0,,0,53.0,1,4252.29,7,3818.69,6,0.0,0,0.0,0,2288.62,1,2288.62,1,3158.32,5,2724.72,4,4252.29,7,3818.69,6,0.25,0,1,6.0,53.0,1,4,14,14,4,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,12979.0,6.589958158995816,321.0,4,955.82,1,32.5,4,955.82,3.0,8,2,3,70.95375,11.589583333333334,71.47333333333334,8.1,24.9,54.1,-26.0,28.1,16.799999999999997,1,1,0.0,,,,1
2135021,13966882,673651,AST-1778,2025-01-01 03:52:00.000,2025-01-07 09:01:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRZ,-10.0,Winter,1,2,6.214583333333334,0,0,1,7500 APX RL,2025.0,90,0.0,10.0,-276,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,4,227.59,1,32.5,4,227.59,1.0,12,1,2,79.44916666666666,1.8715277777777777,75.255,8.1,16.6,54.1,-26.0,28.1,8.500000000000002,1,1,0.0,,,,0
2134001,13962226,530454,AST-1071,2025-01-01 03:52:00.000,2025-01-07 09:01:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRZ,-10.0,Winter,1,2,6.214583333333334,0,1,0,MDL-230,2013.0,90,12.0,11.0,4059,137.0,1.0,47.0,0.0,1.0,1.0,0.0,110.0,0.0,0.0,110.0,110.0,248.0,1,,0,,0,,0,248.0,1,940.89,4,530.63,3,0.0,0,0.0,0,0.0,0,0.0,0,483.22,2,483.22,2,940.89,4,530.63,3,0.0,0,0,3.0,137.0,0,3,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,21289.0,6.620384047267356,693.0,9,796.03,3,574.97,9,796.03,3.0,18,0,1,140.88500000000002,56.46666666666667,254.0,8.1,16.6,54.1,-26.0,28.1,8.500000000000002,1,1,0.0,,,,0
2134688,13965370,693051,AST-1529,2025-01-01 03:52:00.000,2025-01-07 09:01:00.000,Hub-West -> Hub-Mountain,Hub-West,Hub-Mountain,2893.0,2893,FRZ,-10.0,Winter,1,2,6.214583333333334,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1771,31.0,0.0,0.0,1.0,0.0,1.0,1.0,101.0,0.0,0.0,101.0,101.0,243.0,1,81.0,1,,0,303.0,1,133.0,1,13308.54,20,12651.46,18,1877.08,2,1877.08,2,3897.05,6,3897.05,6,7258.74,14,6601.66,12,13308.54,20,12651.46,18,0.75,1,6,9.0,23.0,1,6,17,17,6,1,1,0,0,2,1,2,0,0,0,0,0,0,4,2,4,3,2,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4,14,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,18301.0,5.577648766328012,72.0,8,839.61,2,271.03,8,839.61,43.0,163,21,46,77.63460122699387,1.8604166666666664,83.0154347826087,8.1,23.9,26.0,3.6,29.6,15.8,0,1,0.0,,,,0
2135007,13966728,535037,AST-1229,2025-01-01 03:52:00.000,2025-01-07 09:01:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRSH,30.0,Winter,1,2,6.214583333333334,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,2350,48.0,0.0,0.0,0.0,1.0,1.0,0.0,260.0,0.0,0.0,260.0,260.0,227.0,1,,0,,0,,0,227.0,1,5867.42,9,5679.26,8,584.75,1,584.75,1,966.95,3,778.79,2,4290.21,6,4102.05,5,5867.42,9,5679.26,8,1.0,1,2,8.0,26.0,1,5,11,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,11959.0,6.130252100840337,357.0,3,97.5,1,32.5,3,97.5,48.0,14,0,5,121.37,35.166666666666664,129.044,8.1,16.6,54.1,-26.0,28.1,8.500000000000002,1,1,1.0,,,,0
2135709,13970343,530422,AST-1040,2025-01-01 06:29:00.000,2025-01-06 05:06:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-10.0,Winter,1,2,4.942361111111111,0,1,0,MDL-230,2013.0,90,12.0,11.0,4015,,,,,,,,,,,,,222.0,1,348.0,1,,0,,0,222.0,1,1528.87,3,819.63,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1528.87,3,819.63,2,,0,0,2.0,208.0,0,3,6,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,20412.0,5.736762481089259,,3,347.81,0,0.0,3,347.81,124.0,13,0,4,58.25538461538461,32.87013888888889,60.30250000000001,35.5,1.6,64.7,-26.0,38.7,33.9,1,0,0.0,,,,0
2135730,13970413,693089,AST-1565,2025-01-01 06:34:00.000,2025-01-09 18:06:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,41.0,Winter,1,2,8.480555555555556,1,1,0,SLXI-DRC,2018.0,120,7.0,7.0,1771,63.0,0.0,0.0,1.0,1.0,2.0,0.5,136.5,23.5,0.1721611721611721,160.0,113.0,177.0,1,,0,,0,,0,63.0,1,5521.099999999999,7,4766.62,5,0.0,0,0.0,0,392.0,1,0.0,0,2782.74,3,2390.74,2,5521.099999999999,7,4766.62,5,0.5,0,0,2.5,63.0,0,3,10,10,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,16202.0,5.173469387755102,317.0,10,713.89,1,32.5,10,713.89,53.0,11,0,1,86.17454545454547,73.675,112.26,38.8,15.9,52.7,-12.2,40.5,22.9,1,0,1.0,,,,0
2135712,13970352,673816,AST-1434,2025-01-01 07:12:00.000,2025-01-05 18:18:00.000,Hub-East -> Hub-North,Hub-East,Hub-North,2116.0,2116,FRZ,-10.0,Winter,1,2,4.4625,0,1,0,MDL-600,2016.0,90,9.0,9.0,1771,128.0,1.0,38.0,0.0,1.0,1.0,0.0,129.0,0.0,0.0,129.0,129.0,,0,258.0,1,,0,16.0,1,,0,5322.71,9,5069.87,8,1251.0,2,1251.0,2,1251.0,2,1251.0,2,1503.84,3,1251.0,2,5322.71,9,5069.87,8,2.0,1,2,8.0,16.0,1,5,11,11,5,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,21195.0,4.439868204283361,423.0,5,192.72,1,32.5,5,192.72,26.0,9,0,2,152.56777777777776,46.10625,148.8,35.5,0.7,64.7,-26.0,38.7,34.8,1,0,0.0,,,,0
