container,container_num,reefer_unit,container_make,container_model,container_year,container_serial,shop_id,ownership,trailer_kind,in_service_date,install_date,container_age_years,reefer_install_days,reefer_make,reefer_model,reefer_year,reefer_serial,reefer_status,reefer_age_years,is_slxi,is_thermoking,is_carrier,total_events,shutdown_count,low_fuel_count,alarm_count,restarted_count,not_reporting_count,has_shutdown,total_rail_legs,total_rail_miles,unique_routes,shutdown_rate
FLI900373,900373,AST-1328,CIMCX,S-A53-05-188,2015,QCSC 098291,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:48:00,10,2135.0,Vendor-A,S600,2015.0,6001191527,ACTIVE,10.0,0,1,0,2,1,0,0,1,0,1,55,122893.0,20,0.0181818181818181
FLI900374,900374,AST-1329,CIMCX,S-A53-05-188,2015,QCSC 098292,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:48:00,10,2135.0,Vendor-A,S600,2015.0,6001191562,ACTIVE,10.0,0,1,0,1,0,0,0,0,1,0,63,137426.0,23,0.0
FLI900375,900375,AST-1330,CIMCX,S-A53-05-188,2015,QCSC 098293,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:49:00,10,2135.0,Vendor-A,S600,2015.0,6001193450,ACTIVE,10.0,0,1,0,1,0,0,1,0,0,0,61,123099.0,22,0.0
FLI900376,900376,AST-1782,CIMCX,S-A53-05-188,2015,QCSC 098294,SHP-10,COM,RFRCNT,2020-01-30,2025-10-03 11:15:00,10,88.0,Vendor-B,7500 APX RL,2025.0,WAV91825029,ACTIVE,0.0,0,0,1,3,0,1,1,0,1,0,60,133394.0,20,0.0
FLI900377,900377,AST-1831,CIMCX,S-A53-05-188,2015,QCSC 098295,SHP-10,COM,RFRCNT,2020-01-30,2026-01-21 18:36:00,10,-22.0,Vendor-B,7500 APX RL,2025.0,XAA91835164,ACTIVE,0.0,0,0,1,3,0,1,0,2,0,0,50,113265.0,19,0.0
FLI900378,900378,AST-1331,CIMCX,S-A53-05-188,2015,QCSC 098296,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:49:00,10,2135.0,Vendor-A,S600,2015.0,6001193419,ACTIVE,10.0,0,1,0,2,0,0,2,0,0,0,56,125967.0,20,0.0
FLI900379,900379,AST-1809,CIMCX,S-A53-05-188,2015,QCSC 098297,SHP-10,COM,RFRCNT,2020-01-30,2026-01-12 15:09:00,10,-13.0,Vendor-B,7500 APX RL,2025.0,WAV91834432,ACTIVE,0.0,0,0,1,1,0,0,0,1,0,0,57,114818.0,23,0.0
FLI900380,900380,AST-1332,CIMCX,S-A53-05-188,2015,QCSC 098298,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:50:00,10,2135.0,Vendor-A,S600,2015.0,6001191516,ACTIVE,10.0,0,1,0,18,2,12,4,0,0,1,58,122177.0,18,0.0344827586206896
FLI900381,900381,AST-1333,CIMCX,S-A53-05-188,2015,QCSC 098299,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:50:00,10,2135.0,Vendor-A,S600,2015.0,6001193434,ACTIVE,10.0,0,1,0,9,7,0,0,2,0,1,50,106252.0,21,0.14
FLI900382,900382,AST-1334,CIMCX,S-A53-05-188,2015,QCSC 098300,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:50:00,10,2135.0,Vendor-A,S600,2015.0,6001193421,ACTIVE,10.0,0,1,0,2,0,2,0,0,0,0,56,123639.0,17,0.0
FLI900383,900383,AST-1335,CIMCX,S-A53-05-188,2015,QCSC 098301,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:56:00,10,2135.0,Vendor-A,S600,2015.0,6001191539,ACTIVE,10.0,0,1,0,3,0,1,0,2,0,0,58,124788.0,19,0.0
FLI900384,900384,AST-1336,CIMCX,S-A53-05-188,2015,QCSC 098302,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:56:00,10,2135.0,Vendor-A,S600,2015.0,6001193452,ACTIVE,10.0,0,1,0,2,0,1,1,0,0,0,53,114269.0,18,0.0
FLI900385,900385,AST-1337,CIMCX,S-A53-05-188,2015,QCSC 098303,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:56:00,10,2135.0,Vendor-A,S600,2015.0,6001193430,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,54,106447.0,25,0.0
FLI900386,900386,AST-1338,CIMCX,S-A53-05-188,2015,QCSC 098304,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:57:00,10,2135.0,Vendor-A,S600,2015.0,6001191536,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,61,128746.0,22,0.0
FLI900387,900387,AST-1339,CIMCX,S-A53-05-188,2015,QCSC 098305,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:57:00,10,2135.0,Vendor-A,S600,2015.0,6001191551,ACTIVE,10.0,0,1,0,4,0,1,2,1,0,0,54,118841.0,21,0.0
FLI900388,900388,AST-1340,CIMCX,S-A53-05-188,2015,QCSC 098306,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:57:00,10,2135.0,Vendor-A,S600,2015.0,6001193426,ACTIVE,10.0,0,1,0,3,0,0,1,1,1,0,58,131347.0,21,0.0
FLI900389,900389,AST-1783,CIMCX,S-A53-05-188,2015,QCSC 098307,SHP-10,COM,RFRCNT,2020-01-30,2025-08-25 16:28:00,10,127.0,Vendor-B,7500 APX RL,2025.0,WAV91825027,ACTIVE,0.0,0,0,1,5,0,1,0,3,1,0,59,135093.0,17,0.0
FLI900390,900390,AST-1341,CIMCX,S-A53-05-188,2015,QCSC 098308,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:57:00,10,2135.0,Vendor-A,S600,2015.0,6001193451,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,56,118625.0,23,0.0
FLI900391,900391,AST-1815,CIMCX,S-A53-05-188,2015,QCSC 098309,SHP-10,COM,RFRCNT,2020-01-30,2025-12-02 15:46:00,10,28.0,Vendor-B,7500 APX RL,2025.0,WAZ91833761,ACTIVE,0.0,0,0,1,3,0,1,1,0,1,0,58,123210.0,19,0.0
FLI900392,900392,AST-1342,CIMCX,S-A53-05-188,2015,QCSC 098310,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:58:00,10,2135.0,Vendor-A,S600,2015.0,6001191542,ACTIVE,10.0,0,1,0,4,0,4,0,0,0,0,55,120892.0,19,0.0
FLI900393,900393,AST-1343,CIMCX,S-A53-05-188,2015,QCSC 098311,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:58:00,10,2135.0,Vendor-A,S600,2015.0,6001191545,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,66,133206.0,22,0.0
FLI900394,900394,AST-1281,CIMCX,S-A53-05-188,2015,QCSC 098312,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 10:53:00,10,2135.0,Vendor-A,S600,2016.0,6001203182,ACTIVE,9.0,0,1,0,2,0,1,0,1,0,0,61,135634.0,22,0.0
FLI900395,900395,AST-1344,CIMCX,S-A53-05-188,2015,QCSC 098313,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:58:00,10,2135.0,Vendor-A,S600,2015.0,6001193448,ACTIVE,10.0,0,1,0,6,1,0,2,3,0,1,52,118128.0,20,0.0192307692307692
FLI900396,900396,AST-1835,CIMCX,S-A53-05-188,2015,QCSC 098314,SHP-10,COM,RFRCNT,2020-01-30,2025-11-05 11:59:00,10,55.0,Vendor-B,7500 APX RL,2025.0,WAV91824746,ACTIVE,0.0,0,0,1,0,0,0,0,0,0,0,60,130432.0,20,0.0
FLI900397,900397,AST-1345,CIMCX,S-A53-05-188,2015,QCSC 098315,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 14:59:00,10,2135.0,Vendor-A,S600,2015.0,6001193442,ACTIVE,10.0,0,1,0,1,1,0,0,0,0,1,55,118655.0,19,0.0181818181818181
FLI900398,900398,AST-1346,CIMCX,S-A53-05-188,2015,QCSC 098316,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:05:00,10,2135.0,Vendor-A,S600,2015.0,6001191525,ACTIVE,10.0,0,1,0,4,0,0,1,1,2,0,57,129825.0,21,0.0
FLI900399,900399,AST-1347,CIMCX,S-A53-05-188,2015,QCSC 098317,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:06:00,10,2135.0,Vendor-A,S600,2015.0,6001191531,ACTIVE,10.0,0,1,0,3,2,0,1,0,0,1,60,126510.0,22,0.0333333333333333
FLI900400,900400,AST-1838,CIMCX,S-A53-05-188,2015,QCSC 098318,SHP-10,COM,RFRCNT,2020-01-30,2025-11-24 12:05:00,10,36.0,Vendor-B,7500 APX RL,2025.0,R9415,ACTIVE,0.0,0,0,1,2,1,1,0,0,0,1,56,113833.0,22,0.0178571428571428
FLI900401,900401,AST-1348,CIMCX,S-A53-05-188,2015,QCSC 098319,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:23:00,10,2135.0,Vendor-A,S600,2015.0,6001193454,ACTIVE,10.0,0,1,0,4,0,0,4,0,0,0,56,118490.0,19,0.0
FLI900402,900402,AST-1485,CIMCX,S-A53-05-188,2015,QCSC 098320,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 16:13:00,10,2135.0,Vendor-A,PRECDNT S600,2014.0,6001166079,ACTIVE,11.0,0,1,0,4,0,4,0,0,0,0,58,130144.0,19,0.0
FLI900403,900403,AST-1349,CIMCX,S-A53-05-188,2015,QCSC 098321,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:23:00,10,2135.0,Vendor-A,S600,2015.0,6001191560,ACTIVE,10.0,0,1,0,1,0,0,0,1,0,0,63,130770.0,22,0.0
FLI900404,900404,AST-1350,CIMCX,S-A53-05-188,2015,QCSC 098322,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:24:00,10,2135.0,Vendor-A,S600,2015.0,6001193431,ACTIVE,10.0,0,1,0,9,2,7,0,0,0,1,56,118844.0,24,0.0357142857142857
FLI900405,900405,AST-1805,CIMCX,S-A53-05-188,2015,QCSC 098323,SHP-10,COM,RFRCNT,2020-01-30,2026-01-22 07:17:00,10,-23.0,Vendor-B,7500 APX RL,2025.0,WAZ91834428,ACTIVE,0.0,0,0,1,1,0,0,1,0,0,0,61,124384.0,24,0.0
FLI900406,900406,AST-1351,CIMCX,S-A53-05-188,2015,QCSC 098324,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:24:00,10,2135.0,Vendor-A,S600,2015.0,6001191552,ACTIVE,10.0,0,1,0,8,0,3,0,4,1,0,56,116401.0,21,0.0
FLI900407,900407,AST-1829,CIMCX,S-A53-05-188,2015,QCSC 098325,SHP-10,COM,RFRCNT,2020-01-30,2025-11-24 12:02:00,10,36.0,Vendor-B,7500 APX RL,2025.0,WAZ91833891,ACTIVE,0.0,0,0,1,1,1,0,0,0,0,1,55,117422.0,22,0.0181818181818181
FLI900408,900408,AST-1352,CIMCX,S-A53-05-188,2015,QCSC 098326,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:25:00,10,2135.0,Vendor-A,S600,2015.0,6001191517,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,55,127675.0,16,0.0
FLI900409,900409,AST-1353,CIMCX,S-A53-05-188,2015,QCSC 098327,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:25:00,10,2135.0,Vendor-A,S600,2015.0,6001191529,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,57,125113.0,20,0.0
FLI900410,900410,AST-1354,CIMCX,S-A53-05-188,2015,QCSC 098328,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:25:00,10,2135.0,Vendor-A,S600,2015.0,6001193432,ACTIVE,10.0,0,1,0,2,2,0,0,0,0,1,54,115863.0,21,0.037037037037037
FLI900411,900411,AST-1819,CIMCX,S-A53-05-188,2015,QCSC 098329,SHP-10,COM,RFRCNT,2020-01-30,2026-01-14 10:36:00,10,-15.0,Vendor-B,7500 APX RL,2025.0,XAA91835114,ACTIVE,0.0,0,0,1,8,1,0,2,3,2,1,56,131767.0,18,0.0178571428571428
FLI900412,900412,AST-1784,CIMCX,S-A53-05-188,2015,QCSC 098330,SHP-10,COM,RFRCNT,2020-01-30,2025-10-07 15:15:00,10,84.0,Vendor-B,7500 APX RL,2025.0,WAV91825082,ACTIVE,0.0,0,0,1,2,0,1,0,0,1,0,56,118972.0,22,0.0
FLI900413,900413,AST-1355,CIMCX,S-A53-05-188,2015,QCSC 098331,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:26:00,10,2135.0,Vendor-A,S600,2015.0,6001191523,ACTIVE,10.0,0,1,0,3,2,0,0,1,0,1,52,109176.0,21,0.0384615384615384
FLI900414,900414,AST-1356,CIMCX,S-A53-05-188,2015,QCSC 098332,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:26:00,10,2135.0,Vendor-A,S600,2015.0,6001193423,ACTIVE,10.0,0,1,0,0,0,0,0,0,0,0,56,116040.0,18,0.0
FLI900415,900415,AST-1357,CIMCX,S-A53-05-188,2015,QCSC 098333,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:26:00,10,2135.0,Vendor-A,S600,2015.0,6001191537,ACTIVE,10.0,0,1,0,6,0,6,0,0,0,0,63,141120.0,19,0.0
FLI900416,900416,AST-1358,CIMCX,S-A53-05-188,2015,QCSC 098334,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:27:00,10,2135.0,Vendor-A,S600,2015.0,6001191528,ACTIVE,10.0,0,1,0,3,0,3,0,0,0,0,58,122346.0,22,0.0
FLI900417,900417,AST-1785,CIMCX,S-A53-05-188,2015,QCSC 098335,SHP-10,COM,RFRCNT,2020-01-30,2025-10-03 11:29:00,10,88.0,Vendor-B,7500 APX RL,2025.0,WAV91825015,ACTIVE,0.0,0,0,1,3,0,3,0,0,0,0,55,122438.0,22,0.0
FLI900418,900418,AST-1280,CIMCX,S-A53-05-188,2015,QCSC 098336,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 10:37:00,10,2135.0,Vendor-A,S600,2016.0,6001203198,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,55,113542.0,21,0.0
FLI900419,900419,AST-1359,CIMCX,S-A53-05-188,2016,QCSC 101544,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:27:00,9,2135.0,Vendor-A,S600,2016.0,6001213841,ACTIVE,9.0,0,1,0,5,0,1,0,3,1,0,56,125262.0,21,0.0
FLI900420,900420,AST-1360,CIMCX,S-A53-05-188,2016,QCSC 101545,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:28:00,9,2135.0,Vendor-A,S600,2016.0,6001213825,ACTIVE,9.0,0,1,0,5,0,0,5,0,0,0,48,102529.0,20,0.0
FLI900421,900421,AST-1361,CIMCX,S-A53-05-188,2016,QCSC 101546,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:28:00,9,2135.0,Vendor-A,S600,2016.0,6001213846,ACTIVE,9.0,0,1,0,7,5,0,1,1,0,1,54,109653.0,22,0.0925925925925925
FLI900422,900422,AST-1362,CIMCX,S-A53-05-188,2016,QCSC 101547,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:28:00,9,2135.0,Vendor-A,S600,2016.0,6001215206,ACTIVE,9.0,0,1,0,2,1,1,0,0,0,1,56,119119.0,21,0.0178571428571428
FLI900423,900423,AST-1363,CIMCX,S-A53-05-188,2016,QCSC 101548,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:28:00,9,2135.0,Vendor-A,S600,2016.0,6001213866,ACTIVE,9.0,0,1,0,3,1,0,2,0,0,1,58,125044.0,24,0.0172413793103448
FLI900424,900424,AST-1364,CIMCX,S-A53-05-188,2016,QCSC 101549,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:28:00,9,2135.0,Vendor-A,S600,2016.0,6001213823,ACTIVE,9.0,0,1,0,2,0,1,0,1,0,0,56,125257.0,20,0.0
FLI900425,900425,AST-1365,CIMCX,S-A53-05-188,2016,QCSC 101550,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:29:00,9,2135.0,Vendor-A,S600,2016.0,6001213844,ACTIVE,9.0,0,1,0,6,0,0,0,6,0,0,61,133914.0,23,0.0
FLI900426,900426,AST-1366,CIMCX,S-A53-05-188,2016,QCSC 101551,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:29:00,9,2135.0,Vendor-A,S600,2016.0,6001213850,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,120054.0,23,0.0
FLI900427,900427,AST-1367,CIMCX,S-A53-05-188,2016,QCSC 101552,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:29:00,9,2135.0,Vendor-A,S600,2016.0,6001213857,ACTIVE,9.0,0,1,0,7,0,0,1,0,6,0,58,126135.0,19,0.0
FLI900428,900428,AST-1368,CIMCX,S-A53-05-188,2016,QCSC 101553,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:29:00,9,2135.0,Vendor-A,S600,2016.0,6001215215,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,60,124181.0,23,0.0
FLI900429,900429,AST-1369,CIMCX,S-A53-05-188,2016,QCSC 101554,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:30:00,9,2135.0,Vendor-A,S600,2016.0,6001213847,ACTIVE,9.0,0,1,0,2,2,0,0,0,0,1,61,127654.0,19,0.0327868852459016
FLI900430,900430,AST-1370,CIMCX,S-A53-05-188,2016,QCSC 101555,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:30:00,9,2135.0,Vendor-A,S600,2016.0,6001215214,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,50,118204.0,15,0.0
FLI900431,900431,AST-1371,CIMCX,S-A53-05-188,2016,QCSC 101556,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:30:00,9,2135.0,Vendor-A,S600,2016.0,6001213855,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,59,123337.0,21,0.0
FLI900432,900432,AST-1372,CIMCX,S-A53-05-188,2016,QCSC 101557,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:30:00,9,2135.0,Vendor-A,S600,2016.0,6001213836,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,56,120040.0,19,0.0
FLI900433,900433,AST-1373,CIMCX,S-A53-05-188,2016,QCSC 101558,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:31:00,9,2135.0,Vendor-A,S600,2016.0,6001215202,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,63,134054.0,20,0.0
FLI900434,900434,AST-1374,CIMCX,S-A53-05-188,2016,QCSC 101559,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:31:00,9,2135.0,Vendor-A,S600,2016.0,6001213830,ACTIVE,9.0,0,1,0,3,1,1,1,0,0,1,58,112511.0,26,0.0172413793103448
FLI900435,900435,AST-1822,CIMCX,S-A53-05-188,2016,QCSC 101560,SHP-10,COM,RFRCNT,2020-01-30,2026-01-21 18:22:00,9,-22.0,Vendor-B,7500 APX RL,2025.0,XAA91835117,ACTIVE,0.0,0,0,1,2,1,0,1,0,0,1,54,116129.0,21,0.0185185185185185
FLI900436,900436,AST-1375,CIMCX,S-A53-05-188,2016,QCSC 101561,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:32:00,9,2135.0,Vendor-A,S600,2016.0,6001215213,ACTIVE,9.0,0,1,0,1,1,0,0,0,0,1,62,132641.0,24,0.0161290322580645
FLI900437,900437,AST-1376,CIMCX,S-A53-05-188,2016,QCSC 101562,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:32:00,9,2135.0,Vendor-A,S600,2016.0,6001213821,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,59,126341.0,17,0.0
FLI900438,900438,AST-1377,CIMCX,S-A53-05-188,2016,QCSC 101564,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:32:00,9,2135.0,Vendor-A,S600,2016.0,6001213859,ACTIVE,9.0,0,1,0,3,1,1,1,0,0,1,60,128602.0,24,0.0166666666666666
FLI900439,900439,AST-1378,CIMCX,S-A53-05-188,2016,QCSC 101565,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:33:00,9,2135.0,Vendor-A,S600,2016.0,6001213831,ACTIVE,9.0,0,1,0,5,0,0,0,0,5,0,61,129020.0,20,0.0
FLI900440,900440,AST-1379,CIMCX,S-A53-05-188,2016,QCSC 101566,SHP-10,COM,RFRCNT,2020-01-30,2020-02-25 15:33:00,9,2135.0,Vendor-A,S600,2016.0,6001215223,ACTIVE,9.0,0,1,0,6,0,6,0,0,0,0,63,130371.0,21,0.0
FLI900744,900744,AST-1644,CIMCX,S-A53-05-188,2019,QCSC115215,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:38:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185732,ACTIVE,6.0,1,1,0,5,1,3,1,0,0,1,54,120844.0,20,0.0185185185185185
FLI900745,900745,AST-1645,CIMCX,S-A53-05-188,2019,QCSC115216,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:38:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185731,ACTIVE,6.0,1,1,0,12,2,7,1,2,0,1,58,119143.0,25,0.0344827586206896
FLI900746,900746,AST-1646,CIMCX,S-A53-05-188,2019,QCSC115217,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:38:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185991,ACTIVE,6.0,1,1,0,11,8,2,1,0,0,1,45,100150.0,20,0.1777777777777777
FLI900747,900747,AST-1647,CIMCX,S-A53-05-188,2019,QCSC115218,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:39:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186001,ACTIVE,6.0,1,1,0,6,5,1,0,0,0,1,51,110284.0,15,0.0980392156862745
FLI900748,900748,AST-1648,CIMCX,S-A53-05-188,2019,QCSC115219,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:39:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186188,ACTIVE,6.0,1,1,0,9,3,6,0,0,0,1,53,121470.0,17,0.0566037735849056
FLI900749,900749,AST-1649,CIMCX,S-A53-05-188,2019,QCSC115220,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:39:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186005,ACTIVE,6.0,1,1,0,7,0,3,3,1,0,0,63,137224.0,21,0.0
FLI900750,900750,AST-1650,CIMCX,S-A53-05-188,2019,QCSC115221,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:39:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185989,ACTIVE,6.0,1,1,0,11,3,5,0,0,3,1,56,127636.0,18,0.0535714285714285
FLI900751,900751,AST-1651,CIMCX,S-A53-05-188,2019,QCSC115222,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:40:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185718,ACTIVE,6.0,1,1,0,9,1,8,0,0,0,1,57,115721.0,22,0.0175438596491228
FLI900752,900752,AST-1652,CIMCX,S-A53-05-188,2019,QCSC115223,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:40:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185710,ACTIVE,6.0,1,1,0,12,0,3,2,0,7,0,59,129695.0,18,0.0
FLI900753,900753,AST-1653,CIMCX,S-A53-05-188,2019,QCSC115224,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:40:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185980,ACTIVE,6.0,1,1,0,14,4,6,2,2,0,1,55,118909.0,18,0.0727272727272727
FLI900754,900754,AST-1654,CIMCX,S-A53-05-188,2019,QCSC115225,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:40:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185511,ACTIVE,6.0,1,1,0,8,4,2,2,0,0,1,55,124179.0,16,0.0727272727272727
FLI900755,900755,AST-1655,CIMCX,S-A53-05-188,2019,QCSC115226,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:40:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185983,ACTIVE,6.0,1,1,0,5,3,2,0,0,0,1,55,122468.0,22,0.0545454545454545
FLI900756,900756,AST-1656,CIMCX,S-A53-05-188,2019,QCSC115227,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:41:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186177,ACTIVE,6.0,1,1,0,10,3,7,0,0,0,1,53,109277.0,21,0.0566037735849056
FLI900757,900757,AST-1657,CIMCX,S-A53-05-188,2019,QCSC115228,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:41:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185498,ACTIVE,6.0,1,1,0,6,2,3,1,0,0,1,57,125949.0,20,0.0350877192982456
FLI900758,900758,AST-1658,CIMCX,S-A53-05-188,2019,QCSC115229,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:41:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186194,ACTIVE,6.0,1,1,0,5,0,3,1,0,1,0,54,127062.0,14,0.0
FLI900759,900759,AST-1659,CIMCX,S-A53-05-188,2019,QCSC115231,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:42:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185507,ACTIVE,6.0,1,1,0,7,2,5,0,0,0,1,58,126981.0,17,0.0344827586206896
FLI900760,900760,AST-1660,CIMCX,S-A53-05-188,2019,QCSC115232,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:42:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185712,ACTIVE,6.0,1,1,0,7,0,6,1,0,0,0,64,136470.0,21,0.0
FLI900761,900761,AST-1661,CIMCX,S-A53-05-188,2019,QCSC115233,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:42:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186002,ACTIVE,6.0,1,1,0,9,4,3,1,1,0,1,51,120244.0,22,0.0784313725490196
FLI900762,900762,AST-1662,CIMCX,S-A53-05-188,2019,QCSC115234,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:43:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185997,ACTIVE,6.0,1,1,0,8,0,5,1,2,0,0,57,119332.0,21,0.0
FLI900763,900763,AST-1663,CIMCX,S-A53-05-188,2019,QCSC115235,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:43:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185714,ACTIVE,6.0,1,1,0,10,2,6,0,2,0,1,54,119299.0,20,0.037037037037037
FLI900764,900764,AST-1664,CIMCX,S-A53-05-188,2019,QCSC115236,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:43:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185721,ACTIVE,6.0,1,1,0,16,5,10,0,0,1,1,58,118500.0,22,0.0862068965517241
FLI900765,900765,AST-1665,CIMCX,S-A53-05-188,2019,QCSC115237,SHP-10,COM,RFRCNT,2020-01-30,2020-02-26 08:43:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185999,ACTIVE,6.0,1,1,0,10,1,7,0,0,2,1,58,130518.0,17,0.0172413793103448
